,1bgg_clean_site0000,1bgg_clean_site0001,1bgg_clean_site0002,1bgg_clean_site0003,1bgg_clean_site0004,1bgg_clean_site0005,1bgg_clean_site0006,1bgg_clean_site0007,1bgg_clean_site0008,1bgg_clean_site0009,1bgg_clean_site0010,1bgg_clean_site0011,1bgg_clean_site0012,1bgg_clean_site0013,1bgg_clean_site0014,1bgg_clean_site0015,1bgg_clean_site0016,1bgg_clean_site0017,1bgg_clean_site0018,1bgg_clean_site0019,2vy0_clean_site0000,2vy0_clean_site0001,2vy0_clean_site0002,2vy0_clean_site0003,2vy0_clean_site0004,2vy0_clean_site0005,2vy0_clean_site0006,2vy0_clean_site0007,3apg_clean_site0000,3apg_clean_site0001,3apg_clean_site0002,3apg_clean_site0003,3apg_clean_site0004,3apg_clean_site0005,3apg_clean_site0006,3apg_clean_site0007,3apg_clean_site0008,3apg_clean_site0009,3apg_clean_site0010,3apg_clean_site0011,3apg_clean_site0012,3apg_clean_site0013,3apg_clean_site0014,3apg_clean_site0015,3apg_clean_site0016,3apg_clean_site0017,3apg_clean_site0018,3apg_clean_site0019,3apg_clean_site0020,3wq8_clean_site0000,3wq8_clean_site0001,3wq8_clean_site0002,3wq8_clean_site0003,3wq8_clean_site0004,6t13_monomer_clean_site0000,6t13_monomer_clean_site0001,6t13_monomer_clean_site0002,6t13_monomer_clean_site0003,6t13_monomer_clean_site0004,6t13_monomer_clean_site0005,6t13_monomer_clean_site0006,6t13_monomer_clean_site0007,6t13_monomer_clean_site0008,6t13_monomer_clean_site0009,6t13_monomer_clean_site0010,a0a0h4nxh8_clean_site0000,a0a0h4nxh8_clean_site0001
3apg_clean_site0004,0.2694432239068353,0.16840744528347143,0.19768634980738797,0.29168827168699146,0.19012015248731295,0.12660043494791168,0.1619138845280809,0.1094049165065922,0.2434553449376017,0.06413413439543643,0.35572856866205316,0.05748021752286318,0.257196578886841,0.31464100542161755,0.33841879363791877,0.3138974091718405,0.17830955494695638,0.17168993182170567,0.25040609786558615,0.3494389037839984,0.10114700129485785,0.3135006118062394,0.1400929880136004,0.09621960171572491,0.2369485979041797,0.31268520585927934,0.1921797146041938,0.26109238302391996,0.23141878827703127,0.17551483972264154,0.1389877554869287,0.16595002340398166,1.0,0.20471059283702692,0.0,0.17651012454389153,0.2407919091944172,0.4937714412711515,0.2733135719910858,0.26066376505513195,0.219552247941171,0.12154368733426806,0.30860028852762994,0.30681665721063583,0.21564610819566013,0.1801029081554095,0.10108437853449811,0.17019529761504174,0.2077906166297289,0.2135599905147353,0.19703839437159057,0.1415971661052785,0.17211922976189198,0.15347188295332556,0.25471875568665614,0.19118514179908158,0.23769998363974987,0.24725426052244698,0.25886244156060556,0.15437659588903072,0.10595532018163294,0.4762480656050234,0.1800638276819282,0.2730855535529598,0.23314951048676993,0.28853788482867354,0.15061855586116996
3apg_clean_site0005,0.2766290785549275,0.26967028813624666,0.20455733713641924,0.4527590415382896,0.34782858332786243,0.06818315890504098,0.14714445085861402,0.25155548671452144,0.11653806031393127,0.23026901185792606,0.38459017473659063,0.3666969340051917,0.34373879953217146,0.23357766579626246,0.3248992026747562,0.3201354574986538,0.1884760652791832,0.042581412656230375,0.2200192826954844,0.23775510627117416,0.4467696442135411,0.16650971875554507,0.2913941383967193,0.31122009688354535,0.25615613187316405,0.38375957558652213,0.20605327496731904,0.1655600754590933,0.1942651313127371,0.26438953628860806,0.32632129669493026,0.41022823919161816,0.20471059283702692,1.0,0.3708958214157119,0.16880683378745948,0.15779473491212592,0.2090354428898498,0.32734210054882873,0.09522706746915405,0.27075358089743634,0.1929593735350586,0.20732658404595586,0.42514119887183954,0.19052588210420476,0.22868450401375373,0.25870541900422556,0.2938092402240776,0.16464059264131617,0.28945326089871526,0.2778854169651483,0.2989204515438852,0.3068901900005247,0.12626485124329348,0.22819353069573292,0.3506432184291878,0.1305017425381411,0.16076415429716828,0.3407458714116687,0.3880470795518627,0.1246876284689952,0.45097930333597397,0.12973297827268093,0.1949759429884884,0.1822897653920103,0.11598024504356161,0.23455663506272148
3apg_clean_site0006,0.40577042304026906,0.215128297797509,0.3087627803195718,0.0,0.3224801464492581,0.2799301401664376,0.3292109951137574,0.40653196383186696,0.24901614881176048,0.3881961016756883,0.0,0.3012679085290726,0.4572668659831502,0.3791640795109453,0.20016701844127796,0.2815619346270807,0.21275591617103848,0.19645186718118035,0.32373929749676383,0.09366832788352426,0.0,0.35170761325950256,0.2916555921094559,0.4049069772088939,0.3098974528276958,0.35608549022775743,0.3143143976310815,0.2784004059193088,0.11036314576623164,0.21724069519327693,0.2585938532966032,0.3249370580378955,0.0,0.3708958214157119,1.0,0.3002905753623564,0.16010741356930872,0.46255718835246173,0.21439145942776922,0.1874818737422772,0.24961587675662442,0.4117906161288495,0.2624428262727472,0.19260091028389256,0.08816812056244869,0.28706955194190953,0.27426739335957895,0.2855026787167644,0.31036681900427543,0.3966540959015025,0.10223434011146608,0.19215405248622627,0.30756094878050777,0.3920662289100558,0.2751336099756145,0.20864435798748082,0.5234314730981309,0.14901409305752097,0.3376155181837378,0.322728073004996,0.2945283175942903,0.30858208688160876,0.4034568984099416,0.10846944984926409,0.093276693757138,0.6086525227312716,0.3813790161568995
3apg_clean_site0007,0.2785311001842213,0.26314471741305184,0.20221015782918497,0.39464503053273053,0.30361648812004166,0.14112655290785286,0.30807153172862445,0.45864858599226865,0.24975049979562775,0.24341031548257502,0.2524253182239138,0.10371524987490592,0.13395397159936015,0.24700284434719225,0.2591978752505874,0.11572114174860812,0.37871264386825854,0.17790801272180093,0.17477700025445334,0.24193034762813923,0.12170891329690274,0.19118354296888124,0.17499584848876434,0.20602208356606821,0.08013589589265135,0.1416900333228954,0.20519312606244716,0.16600377377808356,0.25757037258101406,0.0687338209198285,0.36591180673356394,0.22886712936843728,0.17651012454389153,0.16880683378745948,0.3002905753623564,1.0,0.21079283431653242,0.17507143303570755,0.2543295507005804,0.2621058044387916,0.11064305412332517,0.1986827901615575,0.20811260649429406,0.08290527126883426,0.20666082257209548,0.3448919027967776,0.1910970969432655,0.192613752274458,0.20324325606833935,0.14293103296121984,0.28900375598421724,0.16845719605107884,0.07964044841805097,0.1382029714873015,0.19354318542753537,0.27093051660174083,0.16175742168442964,0.13469027534577463,0.14171787647056916,0.18836796373828188,0.09432401699356847,0.2954468188162612,0.07341310081787328,0.15037280636380687,0.2854901655274898,0.15035519240617998,0.1438980467574638
3apg_clean_site0008,0.06030986473327059,0.15395106164061095,0.23114673198391456,0.15665061221705143,0.30306278662803815,0.17878981910988107,0.5739309134702373,0.27585815319951534,0.26376082964242475,0.1650986013691712,0.17873391535078847,0.22439950032964243,0.19415297360590691,0.3860671835106269,0.2470979649285618,0.3048268733677307,0.2189908235025298,0.28372773514570365,0.3016074886454554,0.2163549732932545,0.2656464595391269,0.35793101950574446,0.46445351373584,0.2935075709861355,0.3541369709317444,0.1695081845244599,0.3838493660822422,0.29075775662730075,0.344177953616239,0.2796286271707313,0.08892393235551371,0.3991613070994981,0.2407919091944172,0.15779473491212592,0.16010741356930872,0.21079283431653242,1.0,0.2491583587375115,0.2331120517270759,0.4044940596955506,0.21492525563704712,0.3652990656170739,0.2736417245563195,0.35179003950242194,0.4506416824238908,0.2313330425929303,0.37666574446959794,0.0,0.24932865566115794,0.29714674247956063,0.20601095215356918,0.35661331039009164,0.3521761756954383,0.3708451608058693,0.35410459459148635,0.21297647958967653,0.3227293539659567,0.475826176212216,0.6451294801263479,0.694575456885659,0.3042899612434941,0.522227993595329,0.29506750234338086,0.322868538503595,0.31200039984020034,0.42347022604763934,0.2397994593565781
3apg_clean_site0009,0.3549353995194468,0.21202812840266091,0.294453719722077,0.39655710285169105,0.2855490577690839,0.39483078880466116,0.48955765632154113,0.2647469112889305,0.6807725972294397,0.3920981998276215,0.3458324631760187,0.2219414880155714,0.3149726399552391,0.41202113378400884,0.36192543058955373,0.3445586940621549,0.08858880932629223,0.36768054906004416,0.3976430826645059,0.24661709340716692,0.21196618139350393,0.2888022770236198,0.32694306337391893,0.22116940942845487,0.3107798122425902,0.40129290914080046,0.09069550975671484,0.18141813098593207,0.15817247614003838,0.41378458912625843,0.31744431425200964,0.3963942103329247,0.4937714412711515,0.2090354428898498,0.46255718835246173,0.17507143303570755,0.2491583587375115,1.0,0.20283737686884976,0.24697287663830822,0.2041922374974653,0.5471161382290837,0.13201744739288532,0.22759239400479703,0.2601019000905572,0.4375920106542892,0.19528243049933738,0.27595409691096784,0.20930022458166792,0.22696623696656198,0.4576269021192755,0.2716688318476144,0.18277352987388795,0.36199977665205985,0.2523093995382231,0.25016990414408785,0.4027022576086421,0.23299443817929844,0.24490618559265842,0.2103763814782796,0.12898159404339113,0.4129313651091045,0.2734805859179666,0.36607504924508516,0.1527197197691563,0.33018541362268405,0.3192318604276028
3apg_clean_site0010,0.214721295954806,0.2378178003646172,0.2665926162590245,0.2159213443729307,0.045396597188540166,0.0,0.27456813099391486,0.1949982832427735,0.18829117928128064,0.18437459810472362,0.23987163659461214,0.1342217760450088,0.32343946736949886,0.3631096549203077,0.0,0.18699006540656515,0.2659712576262377,0.12769212413483655,0.35151225428610966,0.31625767625204904,0.24830669978825076,0.22610538593928745,0.1976702879504548,0.19566832902550907,0.17279822026258543,0.3238845683075669,0.26155812561793756,0.15277325506694217,0.4581029557635683,0.3152786205833519,0.3200748618013558,0.26637577927945716,0.2733135719910858,0.32734210054882873,0.21439145942776922,0.2543295507005804,0.2331120517270759,0.20283737686884976,1.0,0.27227624671588274,0.38058861271787425,0.311094617544103,0.13221917972722094,0.15545750526159152,0.22025185271889952,0.164095537243764,0.2563520907751338,0.13338502485918605,0.24709188983287703,0.25900507008757245,0.12191511361269435,0.18516352112552062,0.26825895420406526,0.37804887725738706,0.2225672825335403,0.08335834070230642,0.16695227072244273,0.2766372673431579,0.16371262791150576,0.13928633168686635,0.15715417406950158,0.4930282843457559,0.14626792144770306,0.20563903979901157,0.24386315634488362,0.13920457150113916,0.24990436387463585
3apg_clean_site0011,0.3690990037772904,0.373963942614232,0.08427229992300489,0.1635292792987266,0.3739619210050632,0.28023614330921653,0.5017461653651499,0.19713452679735669,0.11085174727260386,0.2910818780532423,0.2293378393830583,0.1920518913942622,0.25025144846694525,0.31122028406075014,0.13677767498434684,0.1867449284678335,0.24408055039800244,0.24470536489983713,0.17656175784249614,0.09922253817370083,0.13296189570244746,0.22715524382462698,0.2640417845854416,0.22660846104451482,0.22263234824909447,0.41076538345449,0.12726291180889263,0.22745838006169766,0.20559613740242177,0.32634528995143797,0.4317131846878569,0.2826327866279523,0.26066376505513195,0.09522706746915405,0.1874818737422772,0.2621058044387916,0.4044940596955506,0.24697287663830822,0.27227624671588274,1.0,0.13410607526883964,0.2647105220403506,0.27506523701925467,0.20523226432940095,0.35569689159122003,0.3293931681485627,0.203522904831448,0.11177911557615833,0.2547719485811835,0.11252999438159707,0.21533772004899457,0.21930591938107025,0.21226308000178648,0.13795204965309488,0.3006080530631397,0.2751081901642792,0.11346143271813888,0.2685172979852605,0.06523025661967764,0.17053899964041594,0.3007838398336096,0.5887827248324075,0.1723846340609611,0.2915237066098996,0.09936081342214456,0.3364211880545114,0.16064637718742455
3apg_clean_site0012,0.3595887404358158,0.23010618052225515,0.23985360445023937,0.18840579880924796,0.1590505950376921,0.22673734959873068,0.4062409968249587,0.2542121769575869,0.3039905200364246,0.091615672308132,0.300370593577702,0.41322634542561937,0.2659397050027431,0.2900637756905745,0.2092421487912425,0.3304165072810471,0.48489673570886255,0.27415288769286056,0.23101906231341285,0.16733959199391285,0.13390879882913997,0.17854085938051595,0.2871630364287835,0.17651595371873108,0.11934296039033478,0.24618918016737756,0.09990295683117482,0.15700331217446042,0.24786761187830506,0.25917869854359843,0.3101183261627073,0.4601583580867735,0.219552247941171,0.27075358089743634,0.24961587675662442,0.11064305412332517,0.21492525563704712,0.2041922374974653,0.38058861271787425,0.13410607526883964,1.0,0.06728295208478098,0.24233162694331828,0.20201398382240007,0.1716761182335283,0.17389144587347752,0.20499897746089515,0.2462184079377541,0.21808054114939676,0.24678007370378258,0.3307945341958434,0.2074011403664658,0.24639101692413212,0.25976526145739665,0.15774661871511794,0.21490693407894246,0.1835260718451593,0.09815960894036369,0.12235328156786311,0.18876897486461486,0.12136937989950543,0.1681515048048703,0.1453332961936118,0.14757026795564132,0.17420222151804401,0.20652693517695098,0.2951488696085522
3apg_clean_site0013,0.2875090204015785,0.2420055901829677,0.29695308199535775,0.2345362753156585,0.4411682766342609,0.23011921105607214,0.3472954978061771,0.22920032251593395,0.537725931015401,0.4756576333145368,0.20778498084535113,0.3359024570501154,0.5740669086893827,0.29994522906579163,0.1444111461327,0.43708889249304883,0.24041048287995373,0.3595497393749222,0.27601942829679127,0.29977172625904086,0.42615740216419706,0.39290455998319546,0.23716536281502446,0.27891986886000397,0.36217724701368004,0.24450167696754113,0.1423486169013517,0.4212189920469805,0.2752287806344218,0.26563550742243913,0.38759425135218917,0.44119245335893237,0.12154368733426806,0.1929593735350586,0.4117906161288495,0.1986827901615575,0.3652990656170739,0.5471161382290837,0.311094617544103,0.2647105220403506,0.06728295208478098,1.0,0.1897101163723267,0.2880489758414214,0.08890897065575462,0.29707135028505094,0.30235821351054853,0.2633360016443064,0.1800209398549499,0.1805404921750423,0.3718482473009952,0.34975602821183044,0.3365467820003598,0.18492260429520208,0.6665303361492384,0.346087607072557,0.37157018832144234,0.3689113606087767,0.5686417684455138,0.46182532952977723,0.3422639547018464,0.5965094130304149,0.4630775803170356,0.16283661272228983,0.27489205440568043,0.4566188473765419,0.16159027378429663
3apg_clean_site0014,0.38472423380754833,0.23323760422543077,0.22899931646573146,0.4049622768106995,0.3531130144685225,0.15286528792842485,0.3456822872256306,0.28898703224825667,0.08500553252762802,0.18795291327772765,0.11587906884567652,0.19311267298647186,0.21406013498974075,0.2613683231818816,0.2657628416300277,0.14533494517694584,0.13293196832781534,0.1880276862331855,0.17273284773098502,0.32238103158333603,0.27217897863166746,0.15523338315446245,0.21537237005668966,0.2649841836618754,0.21506922886200386,0.3095690634603415,0.18505889981891613,0.1648105604671937,0.31754768151155904,0.451592319959701,0.23577904237535058,0.2926712052543976,0.30860028852762994,0.20732658404595586,0.2624428262727472,0.20811260649429406,0.2736417245563195,0.13201744739288532,0.13221917972722094,0.27506523701925467,0.24233162694331828,0.1897101163723267,1.0,0.21020064905093402,0.30312989981239835,0.1619137601059557,0.24985726057924934,0.3343796243196635,0.20033131433625911,0.14650264216486117,0.26811365590843156,0.3334738370757431,0.3704573092771913,0.17485868734625926,0.20591072181283146,0.25224741653494664,0.11299298298646186,0.260265980084024,0.21152268072575575,0.20111345869140596,0.10411069646818702,0.23528536591627716,0.08778307590987855,0.39327821844353866,0.21294994786989288,0.2530404780518913,0.16231597467923492
3apg_clean_site0015,0.2762845172689491,0.11489512204353713,0.17719563177464245,0.27982772242943527,0.2959719565957567,0.3536885059903635,0.3042444544014417,0.25533984581183117,0.12062629191488583,0.34029944903672976,0.20687132837800948,0.24875885692581615,0.3175754580555166,0.22017234734074867,0.17862756052769035,0.27422226538654015,0.2857847603589718,0.3027059901832478,0.13061099841979876,0.16226054727119785,0.3116658886836392,0.2691211934629621,0.13831561446413426,0.20644811080900877,0.21741384389850432,0.1577702700852922,0.17461196859580497,0.2707322930027534,0.20670763958984412,0.3808086548362371,0.33328514507824436,0.21766543638051547,0.30681665721063583,0.42514119887183954,0.19260091028389256,0.08290527126883426,0.35179003950242194,0.22759239400479703,0.15545750526159152,0.20523226432940095,0.20201398382240007,0.2880489758414214,0.21020064905093402,1.0,0.17806149710636826,0.341174639272938,0.22102563500067754,0.24341161113460494,0.18465380494623168,0.26116502843692124,0.28883256623319375,0.29878920266183606,0.20869207440764784,0.18686919770626975,0.19820420184606985,0.373587023883618,0.2726607801213305,0.18435944606189683,0.36951762641151775,0.32883583730954835,0.21606456533723328,0.36556086858381476,0.19054486632662967,0.07689117809928667,0.10779121424401451,0.46867088292561415,0.29862891845525774
3apg_clean_site0016,0.15606672592201307,0.1932327743493037,0.23969864333417937,0.3989717200327002,0.2896749603748955,0.4036925324500844,0.3643668620259455,0.3147685609206739,0.31212120600238596,0.19813793431967136,0.3120632749248305,0.29517506292281764,0.32391443591319885,0.4164782570538469,0.39470598443299376,0.37997165968025914,0.20265351624030045,0.32418636517743643,0.22542187332559865,0.16824300581272653,0.31257988268646175,0.14346554418792234,0.3154581189809752,0.2398562643555988,0.116412630361241,0.16453659128725756,0.10050611275765244,0.12592934063108355,0.20946626348724534,0.371049453242615,0.41821560243769745,0.27959692991527857,0.21564610819566013,0.19052588210420476,0.08816812056244869,0.20666082257209548,0.4506416824238908,0.2601019000905572,0.22025185271889952,0.35569689159122003,0.1716761182335283,0.08890897065575462,0.30312989981239835,0.17806149710636826,1.0,0.2209696526820875,0.2100840767978538,0.23788906234751317,0.29687743521824234,0.30988280998226375,0.3957787028753482,0.21346098751783843,0.32522150197006683,0.26332714155950837,0.2730232416789329,0.3190821877803759,0.23227070394600666,0.1701489962499656,0.10604600781615654,0.3153533553170898,0.1855466261663367,0.28963148580531134,0.34689967178767267,0.2876957385949949,0.2401104386649721,0.2859919569856201,0.2662373458258712
3apg_clean_site0017,0.2849901734017541,0.28114553487832367,0.2986535934331758,0.24258724679569685,0.3199410136175716,0.2507944030836985,0.32750895701918986,0.2995174477503442,0.15591259949310082,0.2445501786667925,0.1454524114396194,0.2782357267242453,0.3963785947771639,0.3743360444660967,0.3187825546042983,0.21549992867142836,0.5093552653078102,0.299932454692426,0.253742326531845,0.14571410780210542,0.25187756724057203,0.4833222519397251,0.3805341601477188,0.076234876223145,0.572019611134061,0.23783975842478575,0.14482713905551792,0.29163779498552767,0.18078180025870497,0.17524276621169785,0.2936319245148328,0.2539673036865428,0.1801029081554095,0.22868450401375373,0.28706955194190953,0.3448919027967776,0.2313330425929303,0.4375920106542892,0.164095537243764,0.3293931681485627,0.17389144587347752,0.29707135028505094,0.1619137601059557,0.341174639272938,0.2209696526820875,1.0,0.21293409988072629,0.1769354260053834,0.4148216835014775,0.23805994361322155,0.6209635938780924,0.216753474055733,0.2543700584922979,0.3021032078503777,0.6815054782904519,0.15680155540219662,0.16132155562351727,0.25394573969165113,0.6699310743200283,0.35826966155386775,0.22307637975020905,0.25500311505564427,0.34428175357575524,0.3117347263372153,0.28406091788686705,0.25411998098514754,0.3130272772561962
3apg_clean_site0018,0.35479839163264,0.30856951711209774,0.3384825801009502,0.2792476119302297,0.24358213348538157,0.1492195249645354,0.327060852192868,0.263540495631077,0.44300797892907057,0.30666511497228693,0.1037416348586943,0.2930700524238955,0.2345270185424584,0.11353051569368204,0.352869514128921,0.37275805331102096,0.3881424044523158,0.40179324788177867,0.3144548858081611,0.18652321625268312,0.13179302485345118,0.25762802857737555,0.23695633702393246,0.23102945606229552,0.17675115867119157,0.39933231263368435,0.12082289141006762,0.07191425027048476,0.18230710457694252,0.18654540813445203,0.29954465698712923,0.70274786739583,0.10108437853449811,0.25870541900422556,0.27426739335957895,0.1910970969432655,0.37666574446959794,0.19528243049933738,0.2563520907751338,0.203522904831448,0.20499897746089515,0.30235821351054853,0.24985726057924934,0.22102563500067754,0.2100840767978538,0.21293409988072629,1.0,0.2287591566241409,0.2102431821530738,0.2141243247108743,0.3150964670395888,0.24129989079955985,0.13799997006782685,0.2667409468788477,0.2671582125336164,0.24574532247671518,0.355012157031842,0.16271403598364842,0.16032504904556932,0.18004346869283433,0.211128192414225,0.13074477240080298,0.1023818081972356,0.2604442874143884,0.1775273570037935,0.23078871056070582,0.20071664528487002
3apg_clean_site0019,0.37232581991850744,0.27323485497600103,0.1510515683206273,0.2928181964883261,0.31649920831575973,0.0,0.27994042692729687,0.29119124632024157,0.19158179217592544,0.365294896434558,0.24141528502177714,0.25390236874231914,0.14439308612432172,0.1458543530757818,0.0,0.19251454771679638,0.13067254099914197,0.05441521611472373,0.1927488829174534,0.15695502319415527,0.15713076838692303,0.13084745794970631,0.2514848572168088,0.2235019165726905,0.1327744880820439,0.2987694323276837,0.19971999552085373,0.330842876810203,0.1921561514259048,0.1778066886917052,0.3178228701590818,0.2830841476889096,0.17019529761504174,0.2938092402240776,0.2855026787167644,0.192613752274458,0.0,0.27595409691096784,0.13338502485918605,0.11177911557615833,0.2462184079377541,0.2633360016443064,0.3343796243196635,0.24341161113460494,0.23788906234751317,0.1769354260053834,0.2287591566241409,1.0,0.19891971810599895,0.21652465119769532,0.3121762175711089,0.26454728778846404,0.2852072500707904,0.15189126757692964,0.30661241413766155,0.09056354899235985,0.19967984707189657,0.26383438457256736,0.22225142733099978,0.41392963128209476,0.13786685523140657,0.3873338258481563,0.09623064990426775,0.2706003997035213,0.14738261204525427,0.3317931913501378,0.16918581783491968
3apg_clean_site0020,0.27462104950631644,0.17913725698623464,0.26048151639601086,0.19209514604047134,0.15554502284704155,0.07260869351587446,0.2175208030258398,0.3635383477492791,0.21626283410043098,0.2321993510194728,0.24581963161504755,0.26017786361869966,0.2511563500292742,0.274888211024869,0.2547098871940912,0.4071430336238826,0.3016506583684233,0.1669213315070977,0.29842838338305844,0.22506903937924835,0.39433616990989373,0.12553632315163368,0.21879575089449185,0.20145746995745079,0.24126187428646378,0.49887053362522393,0.07226983651273411,0.2227981556454471,0.0672963822066013,0.33682114598890356,0.3600968091229528,0.2379933103884922,0.2077906166297289,0.16464059264131617,0.31036681900427543,0.20324325606833935,0.24932865566115794,0.20930022458166792,0.24709188983287703,0.2547719485811835,0.21808054114939676,0.1800209398549499,0.20033131433625911,0.18465380494623168,0.29687743521824234,0.4148216835014775,0.2102431821530738,0.19891971810599895,1.0,0.1718140141480087,0.21451195318726496,0.19746717056090757,0.2156014718189967,0.21503496780397868,0.25355659725055735,0.24862180522881258,0.17269582170197198,0.15451745328277236,0.1000728042607972,0.16055231871579007,0.26654925928039047,0.4856278553121951,0.14422730781270182,0.17886427543785263,0.21705929404157548,0.13018326462550714,0.18875546832571094
