,1bgg_clean_site0000,1bgg_clean_site0001,1bgg_clean_site0002,1bgg_clean_site0003,1bgg_clean_site0004,1bgg_clean_site0005,1bgg_clean_site0006,1bgg_clean_site0007,1bgg_clean_site0008,1bgg_clean_site0009,1bgg_clean_site0010,1bgg_clean_site0011,1bgg_clean_site0012,1bgg_clean_site0013,1bgg_clean_site0014,1bgg_clean_site0015,1bgg_clean_site0016,1bgg_clean_site0017,1bgg_clean_site0018,1bgg_clean_site0019,2vy0_clean_site0000,2vy0_clean_site0001,2vy0_clean_site0002,2vy0_clean_site0003,2vy0_clean_site0004,2vy0_clean_site0005,2vy0_clean_site0006,2vy0_clean_site0007,3apg_clean_site0000,3apg_clean_site0001,3apg_clean_site0002,3apg_clean_site0003,3apg_clean_site0004,3apg_clean_site0005,3apg_clean_site0006,3apg_clean_site0007,3apg_clean_site0008,3apg_clean_site0009,3apg_clean_site0010,3apg_clean_site0011,3apg_clean_site0012,3apg_clean_site0013,3apg_clean_site0014,3apg_clean_site0015,3apg_clean_site0016,3apg_clean_site0017,3apg_clean_site0018,3apg_clean_site0019,3apg_clean_site0020,3wq8_clean_site0000,3wq8_clean_site0001,3wq8_clean_site0002,3wq8_clean_site0003,3wq8_clean_site0004,6t13_monomer_clean_site0000,6t13_monomer_clean_site0001,6t13_monomer_clean_site0002,6t13_monomer_clean_site0003,6t13_monomer_clean_site0004,6t13_monomer_clean_site0005,6t13_monomer_clean_site0006,6t13_monomer_clean_site0007,6t13_monomer_clean_site0008,6t13_monomer_clean_site0009,6t13_monomer_clean_site0010,a0a0h4nxh8_clean_site0000,a0a0h4nxh8_clean_site0001
3wq8_clean_site0000,0.20012577749470392,0.1324237442475059,0.26186440145580636,0.22988334926223872,0.34490494912583564,0.438441471434963,0.20781572993949582,0.3106933927842306,0.2317300959330729,0.2668488864976879,0.24039232376098477,0.38741400760214767,0.2833495480888009,0.17593780109962462,0.25475704217529016,0.19477836026995268,0.23416613090461338,0.32458775857550604,0.17427773278329323,0.24681079215688975,0.22191882328273219,0.23499533191273944,0.269237810630171,0.14480188166631408,0.25203471798498545,0.23706039351874236,0.10460868780235244,0.19239520293060441,0.17194267727417453,0.09027429875550654,0.2829185882142776,0.5273286157133303,0.2135599905147353,0.28945326089871526,0.3966540959015025,0.14293103296121984,0.29714674247956063,0.22696623696656198,0.25900507008757245,0.11252999438159707,0.24678007370378258,0.1805404921750423,0.14650264216486117,0.26116502843692124,0.30988280998226375,0.23805994361322155,0.2141243247108743,0.21652465119769532,0.1718140141480087,1.0,0.4213518409082941,0.2562900322021637,0.27833194630499564,0.09701531895447617,0.16009598996230376,0.4955950900534335,0.1964447373761943,0.18924329214882302,0.1650149411931344,0.12508702391144844,0.10321967296736824,0.41069817536434344,0.07147265196525056,0.2535990656186436,0.21863335633480918,0.2543793701501095,0.2905285090056551
3wq8_clean_site0001,0.18875228218482187,0.17676181450685446,0.3614130203070772,0.391504647517429,0.24558377765404893,0.22170472274762204,0.38067490575895785,0.31854499878975895,0.42946129660798604,0.25981249067534884,0.35208111707589146,0.18328434343755984,0.3644484351900296,0.26969892403903495,0.08590202457437172,0.3389232647690931,0.17704067504672522,0.23188962325721896,0.263275950903444,0.19680140783277872,0.26496111294222,0.34626526397107976,0.1384817741884396,0.22259345241865927,0.2617285042281008,0.31511263808768725,0.16890515798243197,0.5226482502772101,0.35382092731946446,0.3142550376502551,0.29869162977483055,0.24854263757330014,0.19703839437159057,0.2778854169651483,0.10223434011146608,0.28900375598421724,0.20601095215356918,0.4576269021192755,0.12191511361269435,0.21533772004899457,0.3307945341958434,0.3718482473009952,0.26811365590843156,0.28883256623319375,0.3957787028753482,0.6209635938780924,0.3150964670395888,0.3121762175711089,0.21451195318726496,0.4213518409082941,1.0,0.326827351384005,0.143045403992929,0.28408248840545675,0.3556915771920236,0.22477980326003685,0.3450223642999223,0.14848671273097497,0.2883758852522174,0.29499927943252846,0.3444555051189135,0.3796009182278553,0.19889894213971984,0.25252918595268337,0.16372104915717384,0.3335228570714723,0.20100279434227694
3wq8_clean_site0002,0.42891873867831165,0.2844657758191576,0.28933761486314985,0.30677114352226204,0.3644250266345294,0.19172036108117102,0.31375008327339776,0.3014615617955247,0.21818416537548818,0.2009651447534085,0.21505100773140007,0.3178737825453262,0.4440820643286253,0.24005117048071176,0.3969662859662447,0.29406674205103,0.2569244395679446,0.4252612825296891,0.36594489452396917,0.2831133140385285,0.2177954694678092,0.2606302207308277,0.20189833063550894,0.2684045604379649,0.17025300750935937,0.46880874185731397,0.1042721755015839,0.2165476924145913,0.12626596766205467,0.1459282131372616,0.5631553360465746,0.5885217186534316,0.1415971661052785,0.2989204515438852,0.19215405248622627,0.16845719605107884,0.35661331039009164,0.2716688318476144,0.18516352112552062,0.21930591938107025,0.2074011403664658,0.34975602821183044,0.3334738370757431,0.29878920266183606,0.21346098751783843,0.216753474055733,0.24129989079955985,0.26454728778846404,0.19746717056090757,0.2562900322021637,0.326827351384005,1.0,0.22549077274319454,0.16559025527457888,0.4100361740222945,0.17568344033726183,0.238869355543938,0.10218129142424419,0.18207402907581566,0.23159485667952157,0.11700272734657802,0.35896500271462256,0.28423670917118105,0.18776737881602878,0.13006458552473318,0.17352540483895856,0.2546531043777778
3wq8_clean_site0003,0.31726204477670217,0.24845418687263132,0.21367655714970007,0.0698942303406169,0.19501101895710954,0.27262927042753243,0.2385549046534964,0.22227256312534416,0.033394878619799694,0.25374567008451765,0.0,0.06384811890851756,0.1926649259896906,0.11573318195619627,0.3371156130875827,0.25557215887494433,0.3189207873838438,0.16308769711151522,0.3060727888259201,0.22970548084910497,0.2423645041201743,0.13614279539613566,0.17604630059052237,0.19311040342380945,0.27441708738418114,0.3085963930610641,0.13385793618930694,0.2636842065312958,0.206221148911202,0.40302425978214196,0.45220225486948845,0.31606390586247934,0.17211922976189198,0.3068901900005247,0.30756094878050777,0.07964044841805097,0.3521761756954383,0.18277352987388795,0.26825895420406526,0.21226308000178648,0.24639101692413212,0.3365467820003598,0.3704573092771913,0.20869207440764784,0.32522150197006683,0.2543700584922979,0.13799997006782685,0.2852072500707904,0.2156014718189967,0.27833194630499564,0.143045403992929,0.22549077274319454,1.0,0.20687304060616146,0.2653329486588367,0.3024683917772274,0.19113411862288351,0.21828682632199942,0.22509376502207565,0.1379256411524976,0.3029880857276479,0.5276937717276927,0.15920859451169703,0.44285980094921995,0.20710192722732396,0.15204942935509558,0.29475830579979767
3wq8_clean_site0004,0.448429639169974,0.17269761279249965,0.1708512946603131,0.21281440448020045,0.34059895147070895,0.1250463899772653,0.42195917671941247,0.2543391402908681,0.2934979904793887,0.30865145916332304,0.23749703513684803,0.2864281183469601,0.26104655872909976,0.2153582578948162,0.39037678888279476,0.24234234221635126,0.42924296704205556,0.1171152152961697,0.3104532757594887,0.22636447820824251,0.3019926030871621,0.2548540900241772,0.196474206361291,0.18762335567975616,0.4562031090886005,0.38164629733522176,0.22455810325999132,0.20394036268429422,0.0987468017245723,0.4100429882577796,0.24847538939074618,0.3537040578791368,0.15347188295332556,0.12626485124329348,0.3920662289100558,0.1382029714873015,0.3708451608058693,0.36199977665205985,0.37804887725738706,0.13795204965309488,0.25976526145739665,0.18492260429520208,0.17485868734625926,0.18686919770626975,0.26332714155950837,0.3021032078503777,0.2667409468788477,0.15189126757692964,0.21503496780397868,0.09701531895447617,0.28408248840545675,0.16559025527457888,0.20687304060616146,1.0,0.08944647897913988,0.3218633890839855,0.2355598680973865,0.4046249074506644,0.17793050878637506,0.23882117656446814,0.2644548649072966,0.33505528873025714,0.17891193202011346,0.3316617295419875,0.10910368400740561,0.2353085910572466,0.18867667628125787
6t13_monomer_clean_site0000,0.3116060125188817,0.252553081185395,0.3549661954882585,0.34258540822818795,0.29488287837183386,0.4594838284338779,0.4318450024452369,0.19925734044480345,0.3022352904564609,0.21261586243383396,0.2348683425130919,0.16162083014791814,0.3408733436778759,0.3218250427620239,0.17788135848187897,0.3845884729844989,0.3106274762794328,0.43317939247883236,0.3153089213481646,0.30182311433945275,0.17504448520483765,0.2838696921371805,0.28992929136645473,0.13879744770173877,0.09864365167795199,0.45037274939152533,0.1291710973809578,0.16280621816680182,0.16549513204675062,0.12456243579506816,0.42012970302797953,0.40231297788701353,0.25471875568665614,0.22819353069573292,0.2751336099756145,0.19354318542753537,0.35410459459148635,0.2523093995382231,0.2225672825335403,0.3006080530631397,0.15774661871511794,0.6665303361492384,0.20591072181283146,0.19820420184606985,0.2730232416789329,0.6815054782904519,0.2671582125336164,0.30661241413766155,0.25355659725055735,0.16009598996230376,0.3556915771920236,0.4100361740222945,0.2653329486588367,0.08944647897913988,1.0,0.3175895977108091,0.25091011344261827,0.22606962063520677,0.18799110006997424,0.25503849670515444,0.16918388906237414,0.3749637849379028,0.11306333517583322,0.37284358806797785,0.14137036739688622,0.30381970408277653,0.20023127621268053
6t13_monomer_clean_site0001,0.470795330987267,0.23556680243427677,0.2762946098615145,0.1352565306644579,0.1298568501999207,0.21011318946619567,0.33988454255871253,0.23622089873947022,0.21140257831792358,0.43093417191035827,0.1869661177577615,0.1232677494087445,0.17201147943815692,0.26131538795980275,0.15065242647115967,0.22997238726322072,0.13743125363063627,0.2780805643888174,0.25035583950777596,0.1187819417158393,0.2217226881216841,0.2915769616180704,0.4036931232397855,0.19833995307289684,0.34936943433786144,0.39931832783713256,0.27333537611593245,0.2060342203775245,0.22257908805902255,0.3926705951504429,0.26634129069444407,0.3386882920843908,0.19118514179908158,0.3506432184291878,0.20864435798748082,0.27093051660174083,0.21297647958967653,0.25016990414408785,0.08335834070230642,0.2751081901642792,0.21490693407894246,0.346087607072557,0.25224741653494664,0.373587023883618,0.3190821877803759,0.15680155540219662,0.24574532247671518,0.09056354899235985,0.24862180522881258,0.4955950900534335,0.22477980326003685,0.17568344033726183,0.3024683917772274,0.3218633890839855,0.3175895977108091,1.0,0.22091227253170853,0.23490402637446958,0.26139209190578777,0.1246632176277742,0.26160362033054296,0.392619036576322,0.21556901113431076,0.33210494173933025,0.1691395995578625,0.22613462176471807,0.19388439479866562
6t13_monomer_clean_site0002,0.2754414945407023,0.12726243532997472,0.12593534578417445,0.2792541389145467,0.14986758474670012,0.20768812012581606,0.3175070943266558,0.2983386595321423,0.19586079148858646,0.17933705577859868,0.2713802129045588,0.10644128125021265,0.2534169109561346,0.23214462357484938,0.12713748345166478,0.42186860480510785,0.34002999966857,0.13280633171742084,0.15420573941498159,0.2014695299910121,0.2134394882030158,0.12111340540557836,0.18191345620128352,0.2293155760678786,0.2157424531133718,0.3073312350665476,0.12862589913129593,0.12545741843367153,0.09920589423535063,0.3939116520589353,0.2926357028418214,0.3248586904302292,0.23769998363974987,0.1305017425381411,0.5234314730981309,0.16175742168442964,0.3227293539659567,0.4027022576086421,0.16695227072244273,0.11346143271813888,0.1835260718451593,0.37157018832144234,0.11299298298646186,0.2726607801213305,0.23227070394600666,0.16132155562351727,0.355012157031842,0.19967984707189657,0.17269582170197198,0.1964447373761943,0.3450223642999223,0.238869355543938,0.19113411862288351,0.2355598680973865,0.25091011344261827,0.22091227253170853,1.0,0.2253445286926738,0.12476928313248134,0.2995682330318506,0.26886082571956293,0.5678103220339613,0.09178338911039732,0.28134361374115485,0.19033355691893486,0.08650205102391377,0.17818819259314314
6t13_monomer_clean_site0003,0.20715626865345765,0.20084193127274516,0.22203275676330514,0.23541229599692717,0.38955452292765624,0.36012326663444105,0.6156104592666768,0.252464597447822,0.25065371954687066,0.32763842029013923,0.14880070922510522,0.19868091699222318,0.23146310062051964,0.22729158967886048,0.29813295041962307,0.21957786077984964,0.10028712917319711,0.25216346149708435,0.12856117278699425,0.3702732452155082,0.08673731471517154,0.14554819498501967,0.2123737059899543,0.22115996338940888,0.17067743373660507,0.23983356473461326,0.19484855086731345,0.09747147736924677,0.18684272608005267,0.31877867004786187,0.40271934461085485,0.43731919861210683,0.24725426052244698,0.16076415429716828,0.14901409305752097,0.13469027534577463,0.475826176212216,0.23299443817929844,0.2766372673431579,0.2685172979852605,0.09815960894036369,0.3689113606087767,0.260265980084024,0.18435944606189683,0.1701489962499656,0.25394573969165113,0.16271403598364842,0.26383438457256736,0.15451745328277236,0.18924329214882302,0.14848671273097497,0.10218129142424419,0.21828682632199942,0.4046249074506644,0.22606962063520677,0.23490402637446958,0.2253445286926738,1.0,0.17591206610486776,0.22681348858323136,0.1420159669124523,0.33919030217701723,0.18311117383916,0.2562149625600751,0.18966132656102205,0.1736495889283903,0.23388370909192058
6t13_monomer_clean_site0004,0.27677180728141715,0.14036456286776952,0.36825246105430487,0.345426130433849,0.23536204480518383,0.3526433361247584,0.12469446742253236,0.2997191190091482,0.2699242119981367,0.4122646385489907,0.36135280531241276,0.3781679959492517,0.3065760872346856,0.1885598470549788,0.28212075245538515,0.5312417976455713,0.24163480658945855,0.21328800558473474,0.22438076923594708,0.1858980764200927,0.1552164722924736,0.10333347111941872,0.14320555126198278,0.16269195664220445,0.10003725191951297,0.3967865354472772,0.13039395603202408,0.2099995596330423,0.150572401127588,0.28086071330862994,0.38331463489200873,0.13253532057940198,0.25886244156060556,0.3407458714116687,0.3376155181837378,0.14171787647056916,0.6451294801263479,0.24490618559265842,0.16371262791150576,0.06523025661967764,0.12235328156786311,0.5686417684455138,0.21152268072575575,0.36951762641151775,0.10604600781615654,0.6699310743200283,0.16032504904556932,0.22225142733099978,0.1000728042607972,0.1650149411931344,0.2883758852522174,0.18207402907581566,0.22509376502207565,0.17793050878637506,0.18799110006997424,0.26139209190578777,0.12476928313248134,0.17591206610486776,1.0,0.2879484080714147,0.12382836786192386,0.4420912038070491,0.2818230698161818,0.25896499528997474,0.2092497675168147,0.18454848044757768,0.2982585742677344
6t13_monomer_clean_site0005,0.5309913703071556,0.1366249776513371,0.19241102594142553,0.1803717835767123,0.18150342243172668,0.262394615982309,0.4240776451049857,0.291741495573874,0.1977863571582589,0.3391799275052182,0.24534506108490076,0.20174859233604808,0.3807134398678333,0.2326819780952499,0.15425611665529307,0.2050974071851739,0.3725683217834456,0.20930678660251445,0.2778523744468151,0.0,0.24937697040808562,0.22418819740023346,0.13092704971934505,0.06364584595056222,0.09198093569336843,0.31084295903662246,0.16585244919030612,0.18573087299378147,0.24574170145345192,0.3199274622594824,0.21187836088018647,0.3298648628097643,0.15437659588903072,0.3880470795518627,0.322728073004996,0.18836796373828188,0.694575456885659,0.2103763814782796,0.13928633168686635,0.17053899964041594,0.18876897486461486,0.46182532952977723,0.20111345869140596,0.32883583730954835,0.3153533553170898,0.35826966155386775,0.18004346869283433,0.41392963128209476,0.16055231871579007,0.12508702391144844,0.29499927943252846,0.23159485667952157,0.1379256411524976,0.23882117656446814,0.25503849670515444,0.1246632176277742,0.2995682330318506,0.22681348858323136,0.2879484080714147,1.0,0.12243928806649158,0.3477826116064577,0.21260024908099276,0.2758110581224357,0.1643030136546396,0.19587812460021428,0.22344980719628513
6t13_monomer_clean_site0006,0.2827557286937322,0.3423160600529685,0.3035501814360855,0.16943710113523533,0.3403641605119773,0.42474921519486397,0.3222532655983147,0.30466655001700804,0.3373514330574384,0.2522538365796167,0.330246638890864,0.25421488254421987,0.24427130798404237,0.2886896891077596,0.21921697572478985,0.4395058241067357,0.2653228123108023,0.16081457441914845,0.38318057964577207,0.23510356317419195,0.2464398429462094,0.18028601873379108,0.2900701026333629,0.23262382952184077,0.12404234235363167,0.2901099872700099,0.17977431866456542,0.10949259940940378,0.16194191622863852,0.4244741121620077,0.28781160183567595,0.5064291898098685,0.10595532018163294,0.1246876284689952,0.2945283175942903,0.09432401699356847,0.3042899612434941,0.12898159404339113,0.15715417406950158,0.3007838398336096,0.12136937989950543,0.3422639547018464,0.10411069646818702,0.21606456533723328,0.1855466261663367,0.22307637975020905,0.211128192414225,0.13786685523140657,0.26654925928039047,0.10321967296736824,0.3444555051189135,0.11700272734657802,0.3029880857276479,0.2644548649072966,0.16918388906237414,0.26160362033054296,0.26886082571956293,0.1420159669124523,0.12382836786192386,0.12243928806649158,1.0,0.37907996537474703,0.11487587698277597,0.27483775515359077,0.2629175196885425,0.17654183150996083,0.2013236695560155
6t13_monomer_clean_site0007,0.4079527129013261,0.1380494896313778,0.23092847665140082,0.13222636289926426,0.3382539462453588,0.4506012895792295,0.5300864353756736,0.22264339852156204,0.4443250484835823,0.15774697608515556,0.15541639050415365,0.23961348596059936,0.46272479838787733,0.14220569380730555,0.12980976072704045,0.5085104375511469,0.2549054043943072,0.5998246769543757,0.40536477495927437,0.3133956867157834,0.38319013529620793,0.4989616466003652,0.23402689544718366,0.2784582169067744,0.40168342910435956,0.3884194023445602,0.36438510449453904,0.5050988530303829,0.0,0.13734750090393885,0.28541692755498405,0.29464923184391756,0.4762480656050234,0.45097930333597397,0.30858208688160876,0.2954468188162612,0.522227993595329,0.4129313651091045,0.4930282843457559,0.5887827248324075,0.1681515048048703,0.5965094130304149,0.23528536591627716,0.36556086858381476,0.28963148580531134,0.25500311505564427,0.13074477240080298,0.3873338258481563,0.4856278553121951,0.41069817536434344,0.3796009182278553,0.35896500271462256,0.5276937717276927,0.33505528873025714,0.3749637849379028,0.392619036576322,0.5678103220339613,0.33919030217701723,0.4420912038070491,0.3477826116064577,0.37907996537474703,1.0,0.331606905573336,0.27651089328028733,0.0,0.46907177035561354,0.26011228580146084
6t13_monomer_clean_site0008,0.07944651974950716,0.19170390884409852,0.12043099715708874,0.29656603560271694,0.21122037438622968,0.2777686684481037,0.12394855744955231,0.1703594991323872,0.11927573531013672,0.10950645814851757,0.24444038415901054,0.23647569221298673,0.08709552392131897,0.11396334058839815,0.26853962654816005,0.19257286092401077,0.17030420885743952,0.13643385569291736,0.28811488226239407,0.42468978095707194,0.16272789005959368,0.1523493373101328,0.04805211847234321,0.18324529495604794,0.11285719732117636,0.3285190130730065,0.20825854499833996,0.15142308152142683,0.10755119764808234,0.2661681258752874,0.2550098865331477,0.24006125067388842,0.1800638276819282,0.12973297827268093,0.4034568984099416,0.07341310081787328,0.29506750234338086,0.2734805859179666,0.14626792144770306,0.1723846340609611,0.1453332961936118,0.4630775803170356,0.08778307590987855,0.19054486632662967,0.34689967178767267,0.34428175357575524,0.1023818081972356,0.09623064990426775,0.14422730781270182,0.07147265196525056,0.19889894213971984,0.28423670917118105,0.15920859451169703,0.17891193202011346,0.11306333517583322,0.21556901113431076,0.09178338911039732,0.18311117383916,0.2818230698161818,0.21260024908099276,0.11487587698277597,0.331606905573336,1.0,0.34534541765990007,0.22148948356056591,0.08485653916191979,0.1605577971199387
6t13_monomer_clean_site0009,0.09788442708338926,0.20063927470968385,0.5128248802390413,0.23842635065421233,0.2584384545987011,0.1707762419082139,0.21069095425869297,0.20286830769678052,0.478360243043621,0.20020952705900982,0.07687747608731332,0.2400669176654487,0.33434426520630384,0.26795036485315715,0.2475811633311052,0.2342013395738271,0.13580698127757154,0.2648557993230015,0.2617619323391577,0.21472695493933172,0.5359403278757895,0.23136540677326783,0.12319498532208174,0.1166932689170695,0.38092106911973883,0.17702035644811323,0.2834297092977612,0.2042869882911019,0.2581811485333307,0.4352424355824862,0.07561822775592834,0.19821314585746252,0.2730855535529598,0.1949759429884884,0.10846944984926409,0.15037280636380687,0.322868538503595,0.36607504924508516,0.20563903979901157,0.2915237066098996,0.14757026795564132,0.16283661272228983,0.39327821844353866,0.07689117809928667,0.2876957385949949,0.3117347263372153,0.2604442874143884,0.2706003997035213,0.17886427543785263,0.2535990656186436,0.25252918595268337,0.18776737881602878,0.44285980094921995,0.3316617295419875,0.37284358806797785,0.33210494173933025,0.28134361374115485,0.2562149625600751,0.25896499528997474,0.2758110581224357,0.27483775515359077,0.27651089328028733,0.34534541765990007,1.0,0.2919063765612605,0.11157867665934829,0.34294647209091633
6t13_monomer_clean_site0010,0.3082720887764896,0.2644714677091135,0.15311103209788166,0.2422298435807059,0.23950676099953128,0.26810587093065114,0.23364145787520793,0.27054591834339864,0.18954741618941748,0.20122932561630152,0.28140494150602946,0.2494115667617197,0.28248165408053993,0.17830806073115907,0.2724237294565057,0.03829609188983038,0.23353331029217042,0.12965367101363465,0.10380053518077448,0.708395189868571,0.156727841023723,0.0808483181326354,0.23285351284389788,0.22356743908442925,0.18108950858371312,0.3018425160796733,0.19641103205634491,0.18610138083537986,0.2864332458049557,0.37712927970306726,0.14425330083137639,0.21062417524483876,0.23314951048676993,0.1822897653920103,0.093276693757138,0.2854901655274898,0.31200039984020034,0.1527197197691563,0.24386315634488362,0.09936081342214456,0.17420222151804401,0.27489205440568043,0.21294994786989288,0.10779121424401451,0.2401104386649721,0.28406091788686705,0.1775273570037935,0.14738261204525427,0.21705929404157548,0.21863335633480918,0.16372104915717384,0.13006458552473318,0.20710192722732396,0.10910368400740561,0.14137036739688622,0.1691395995578625,0.19033355691893486,0.18966132656102205,0.2092497675168147,0.1643030136546396,0.2629175196885425,0.0,0.22148948356056591,0.2919063765612605,1.0,0.11483646806242928,0.17882942320521317
a0a0h4nxh8_clean_site0000,0.4854614009742583,0.1429481667244739,0.16493739670370783,0.3130967784847317,0.16801789045778556,0.13720365378256136,0.3795865315137188,0.3755686394426369,0.16129340754376176,0.11810344810139355,0.19350263824165045,0.2211234201822598,0.12954430080356746,0.27934993551813325,0.360789893643419,0.3746951337910441,0.19105440398248183,0.20010280346543005,0.2918193134779428,0.44210842115983195,0.23535016612010742,0.2472600728335496,0.17254753954077962,0.15644516467806907,0.20974711179271857,0.23491775209329255,0.18476215819019684,0.08460080226487142,0.10780648576826511,0.30549279328201406,0.3549389627807856,0.09837338174759959,0.28853788482867354,0.11598024504356161,0.6086525227312716,0.15035519240617998,0.42347022604763934,0.33018541362268405,0.13920457150113916,0.3364211880545114,0.20652693517695098,0.4566188473765419,0.2530404780518913,0.46867088292561415,0.2859919569856201,0.25411998098514754,0.23078871056070582,0.3317931913501378,0.13018326462550714,0.2543793701501095,0.3335228570714723,0.17352540483895856,0.15204942935509558,0.2353085910572466,0.30381970408277653,0.22613462176471807,0.08650205102391377,0.1736495889283903,0.18454848044757768,0.19587812460021428,0.17654183150996083,0.46907177035561354,0.08485653916191979,0.11157867665934829,0.11483646806242928,1.0,0.266299662155608
a0a0h4nxh8_clean_site0001,0.5764174929114433,0.1989887245545306,0.28504690986944525,0.3102703911308343,0.47868579103381825,0.0,0.2121618632537585,0.26038654150776425,0.36566887254732816,0.41976667770324466,0.1559160249450144,0.5091598488866937,0.2567083986880218,0.23074003566633355,0.27452133359177494,0.12831508850533332,0.1207273851619346,0.2967345019951083,0.28360303468735354,0.15942325257062678,0.29593644139394054,0.27880504291288577,0.26793239382632583,0.19506260282053509,0.32855174962381933,0.22851603187030853,0.350383040374004,0.193992692911755,0.23302474866775047,0.2614445572170108,0.3952553559519091,0.3403292744166753,0.15061855586116996,0.23455663506272148,0.3813790161568995,0.1438980467574638,0.2397994593565781,0.3192318604276028,0.24990436387463585,0.16064637718742455,0.2951488696085522,0.16159027378429663,0.16231597467923492,0.29862891845525774,0.2662373458258712,0.3130272772561962,0.20071664528487002,0.16918581783491968,0.18875546832571094,0.2905285090056551,0.20100279434227694,0.2546531043777778,0.29475830579979767,0.18867667628125787,0.20023127621268053,0.19388439479866562,0.17818819259314314,0.23388370909192058,0.2982585742677344,0.22344980719628513,0.2013236695560155,0.26011228580146084,0.1605577971199387,0.34294647209091633,0.17882942320521317,0.266299662155608,1.0
